date,id,area
2022-11-03 00:33:51,1667432031,113274.26038528999
2022-11-03 22:35:38,1667511338,113268.52434886999
2022-11-03 23:02:26,1667512946,113268.52434886999
2022-11-05 00:49:21,1667605761,113263.10121803
2022-11-05 23:24:53,1667687093,113259.98563409
2022-11-07 00:06:24,1667775984,113261.49662022
2022-11-07 23:35:45,1667860545,113283.04453747
2022-11-09 14:38:46,1668001126,113265.40012513
2022-11-09 21:58:18,1668027498,113114.10550717
2022-11-09 23:50:32,1668034232,113057.31587492999
2022-11-10 11:04:47,1668074687,112914.15136645
2022-11-10 14:20:03,1668086403,112514.4442759
2022-11-10 14:48:59,1668088139,112458.52835665
2022-11-10 16:36:30,1668094590,111915.73673453
2022-11-10 18:37:59,1668101879,111381.25397377
2022-11-11 00:34:48,1668123288,111111.51666858
2022-11-11 10:10:57,1668157857,109592.41819814
2022-11-11 11:48:10,1668163690,109239.32247663001
2022-11-11 14:04:57,1668171897,108698.33847377001
2022-11-11 22:04:18,1668200658,108702.95001848
2022-11-13 00:48:26,1668296906,108697.78900613
2022-11-14 00:10:04,1668381004,108673.29704941
2022-11-15 01:04:00,1668470640,108673.29704941
2022-11-16 00:17:35,1668554255,108682.44353315
2022-11-17 01:10:20,1668643820,108682.87489085001
2022-11-17 23:23:33,1668723813,108680.98093892
2022-11-19 22:23:01,1668892981,108676.33157682001
2022-11-20 23:53:11,1668984791,108678.77746759
2022-11-21 11:46:25,1669027585,108686.86716162
2022-11-22 23:23:10,1669155790,108448.15878296
2022-11-24 23:42:37,1669329757,108453.44290499
2022-11-26 23:42:50,1669502570,108534.57836022999
2022-11-27 23:14:17,1669587257,108534.57836022999
2022-11-28 23:34:11,1669674851,108537.27909687
2022-11-29 23:25:19,1669760719,108546.18740486
2022-11-30 23:24:03,1669847043,108558.18503729
2022-12-01 23:17:16,1669933036,108560.55165108001
2022-12-02 23:38:27,1670020707,108523.41650927
2022-12-03 11:52:57,1670064777,108531.79452511
2022-12-03 23:09:06,1670105346,108591.67695408
2022-12-04 00:14:14,1670109254,108592.57730295
2022-12-04 23:01:02,1670191262,108591.89301205
2022-12-06 23:17:31,1670365051,108617.38159267
2022-12-07 22:44:34,1670449474,108625.08741792999
2022-12-08 23:25:54,1670538354,108626.80586908
2022-12-09 23:40:43,1670625643,108628.9026975
2022-12-10 23:49:55,1670712595,108630.89151317
2022-12-11 23:34:02,1670798042,108629.47034503
2022-12-13 00:41:34,1670888494,108617.28558268
2022-12-14 00:01:29,1670972489,108669.38740316
2022-12-14 23:45:31,1671057931,108680.19081614
2022-12-15 23:22:18,1671142938,108681.49564846001
2022-12-16 23:29:38,1671229778,108682.59912121
2022-12-17 01:22:31,1671236551,108682.97895581
2022-12-17 23:00:12,1671314412,108683.6307655
2022-12-17 23:42:06,1671316926,108684.57459476
2022-12-17 23:43:54,1671317034,108684.57459476
2022-12-18 23:54:49,1671404089,108685.71145136999
